year,sex,Age,Prop
1996,Female,2,0.004795871330453832
1996,Female,3,0.006518976241252603
1996,Male,3,0.008208142038456406
1996,Female,4,0.023052946328502723
1996,Male,4,0.018457407667385038
1996,Female,5,0.06062094032139476
1996,Male,5,0.03978993511279423
1996,Female,6,0.0785026712898215
1996,Male,6,0.030551971724654473
1996,Female,7,0.04659290585299216
1996,Male,7,0.03982177269041789
1996,Female,8,0.065995635062980465
1996,Male,8,0.029350186112084734
1996,Female,9,0.04186988185605201
1996,Male,9,0.03364096022870359
1996,Female,10,0.03548022928788636
1996,Male,10,0.02680689883124424
1996,Female,11,0.024565907449373085
1996,Male,11,0.030611566299280916
1996,Female,12,0.029122362716555106
